Athlete_ID,Stamina,Endurance,Agility,Reaction_Time,Eye_Sight,Yoyo_Test,Achievements,Fitness_Score,Performance_Score
49,77.33551396716399,93.50494369504649,77.1769108671323,0.7168960921187317,1.8206894336181392,13.344425271181041,4,53.353042734649186,93.3530427346492
50,59.24272277627635,51.063470542519354,54.08626728733891,0.5435591421062311,1.0418340536075754,15.193126926423032,5,37.27789087958246,87.27789087958246
51,98.47923138822793,93.73508363420997,72.91503207643282,0.46693282031883976,1.9213196465041298,11.975559056784782,7,56.379711890127275,126.37971189012728
52,88.75664116805572,76.4468567013606,74.23481435650234,0.8279516068265571,1.6269051844978755,18.05174397360377,3,53.057699958132424,83.05769995813242
53,96.97494707820945,96.95338492564481,58.28872700816379,0.5490938828878895,1.7879278552160363,11.857769546987079,2,53.76704049268934,73.76704049268935
54,94.74136752138244,89.93916178868326,97.28490735001412,0.5737001643664252,1.467428831156014,10.849662898894664,7,59.443873302132126,129.44387330213212
55,79.89499894055426,99.89670552666686,92.4987685740331,1.0537828825169242,1.7354200417088763,14.362460263571574,5,58.48791239489974,108.48791239489974
56,96.09371175115584,67.53559077258551,83.45111686645541,1.4590985312098599,0.8194404768073607,16.58307439506062,1,54.16315229575582,64.16315229575582
57,54.424625102595975,88.35941444655634,73.11477805003037,0.9847283607271877,1.7820565097354422,14.377168249335414,1,47.2162355075909,57.2162355075909
58,59.79914312095726,70.0965456804621,70.58827707922542,0.3000733071844562,0.8481666309024398,12.767541319513086,9,43.81223157817419,133.8122315781742
59,52.2613644455269,73.99378101519544,82.5486733575477,0.2982586980102871,1.867896051635435,15.581711838904408,5,46.21866184036076,96.21866184036077
60,66.26651653816322,81.37527316091851,77.27159347034527,1.4368501870992358,1.990355296686372,13.470023354121999,1,48.680963091743436,58.680963091743436
61,69.4338644844741,93.68385570931693,53.11365529409428,0.5864780273995338,1.1528809546121335,19.32867690126633,7,48.870942269755794,118.8709422697558
62,63.567451588694794,99.20417345996475,75.62513243851659,0.31968708190721806,1.0523822675429524,19.22645139603572,9,53.31007998130092,143.31007998130093
63,91.43687545759647,88.41367069322591,90.32018086164197,0.9787579632954961,1.7184360366296487,15.023718199720955,1,58.27154146241666,68.27154146241665
64,67.83766633467947,70.8883391083667,72.96199387984791,1.010743411777346,1.103631609104304,13.278839940182586,4,46.10981434454543,86.10981434454543
65,64.04672548436903,71.06785011385351,52.59782887771342,1.0430562661542946,1.8386748598066442,17.37132413956639,3,42.46570502446102,72.46570502446102
66,77.13480415791243,86.87911507944457,89.31390996920166,0.5476226362148038,0.9234111105889721,10.367129434830666,5,53.62860129708056,103.62860129708056
67,57.04621124873813,61.938857288415115,60.06818910679872,0.21964388947881755,0.9511462356552299,14.747690060436511,7,40.11787953440795,110.11787953440795
68,90.10984903770199,55.52370565656973,62.93104174440194,1.4545199802908133,1.9749818661207388,13.363233942703335,8,45.37893928590458,125.37893928590458
69,53.727532183988544,67.73110788203883,58.235317671614794,0.5261609593984333,1.6086066779240056,19.205358851025547,2,41.48692243910386,61.48692243910386
70,99.34434683002587,64.36194958270409,66.51075324357488,1.0788341744683119,1.8162646693147433,10.120030272726826,7,48.78990912870072,118.78990912870071
71,88.61223846483287,64.81540602279951,87.83757528443175,1.1186188308423224,1.1891952528218217,15.52814875718349,1,52.68070717320147,62.68070717320147
72,59.93578407670862,61.680387552495496,75.96929297519686,0.9930096422033314,1.6117804994247253,17.40663581066626,7,44.47860464991727,114.47860464991727
73,50.27610585618012,52.104659481818096,60.24406370753563,0.6067796124777427,1.5130901927703166,14.850179875240412,8,36.76803279115409,116.7680327911541
74,90.77307142274171,50.89369673667069,93.89150390760204,0.5524251298932855,1.5237801441475365,10.854030301627217,2,50.16024297648697,70.16024297648697
75,85.34286719238085,99.38611948680158,93.97909274757646,0.9769687675135141,1.6190389514452659,19.724613900279024,9,61.39939928353961,151.3993992835396
76,86.45035840204937,71.38865668679311,93.52892125230034,1.325924323695199,1.4904310077549183,15.180104313760978,1,54.54598302921185,64.54598302921184
77,88.56351733429729,69.21633235798409,61.93981056907697,1.4307538476004142,1.3148748431631991,16.141862443190114,6,48.51192791615236,108.51192791615236
78,53.70223258670452,83.9823641346535,72.56196720904941,0.33767754572488495,1.1311072332566563,12.366097827075073,1,45.612263656305856,55.612263656305856
79,67.92328642721363,60.912694393253204,99.24948280704376,0.40127719637703585,1.7222975970958423,14.834980851068039,3,49.85522950147524,79.85522950147524
80,55.79345297625649,97.49805919751127,88.60062381549952,1.4281571364180035,1.0715269160038234,14.291494919583219,6,52.41590726848624,112.41590726848624
81,93.15517129377967,89.3172507207776,51.35837106127799,1.1574957968352304,1.630825167385297,10.748958420019838,3,49.71201404475095,79.71201404475096
82,81.1649063413779,54.47055011561297,53.2602295630246,1.347891972278705,1.079999387179192,11.061603535474672,8,40.854829128699706,120.8548291286997
83,66.54490124263246,70.87903878924642,73.19656884061664,0.4634224243759461,1.5503962039453447,18.374725196187747,5,47.4351374705233,97.4351374705233
84,53.177917514301186,93.95591537810824,95.461010293078,0.9638616324422224,1.6964939205548348,12.398199522065902,2,51.972392938417556,71.97239293841756
85,65.54911608578311,97.2366011145705,76.93508989763572,1.1114814727427158,1.062456666687847,11.949582714986306,4,51.311642420150704,91.3116424201507
86,66.25916610133736,73.37007556249348,74.89062540171452,1.0841454510810644,0.87193196103357,15.049114512501394,9,47.22310002564803,137.22310002564802
87,86.4803089169032,80.67056946053539,55.27368499783153,0.7305971981267076,0.957168491593009,17.68747131362513,4,49.62237750016959,89.62237750016959
88,81.87787356776066,58.35169730460376,82.8390052362147,0.22001335919870102,1.5271963607252306,10.61946518578988,8,47.62483380546039,127.62483380546038
89,94.36063712881634,99.55843130684883,91.10515803001127,0.9578038738455421,1.8193356874708826,15.768079196382558,5,61.45755509591841,111.45755509591841
90,73.61074625809746,61.58358506917217,69.02100037537812,0.5290320009334915,0.8539961854825093,11.192104428405734,1,44.062394850409675,54.062394850409675
91,55.97971229691508,97.13658870675629,88.78059254626638,0.7853305199857574,1.6809815108499755,10.364610508256185,7,51.242130659380834,121.24213065938083
92,85.66223936114974,82.48233244961843,98.22383269504058,1.4448553196089624,1.2095823751400625,10.527439521622174,3,56.166468988173506,86.1664689881735
93,88.03925243084487,80.38683974394296,60.188322956384454,0.7187459129351652,1.374234043903427,18.341641082084415,8,51.01607735517592,131.01607735517592
94,78.06385987847482,75.63442555082543,76.16648155973706,1.2917420886637547,1.9146314598146787,11.179724836280617,3,49.0062334938438,79.00623349384381
95,88.54835899772806,61.53349058588793,64.35689790422877,0.4451027874740265,1.1983658056830147,10.451513644122919,1,45.85885673149012,55.85885673149012
96,74.68977981821953,58.82640160027542,89.64272095169197,1.0741986474325376,1.3584043207273833,14.378998871429122,5,48.70221983865012,98.70221983865012
97,76.1366414690997,61.02431045350877,78.87966829405788,1.4701090407706265,0.8164188977128174,18.439934719420247,2,48.511451665311,68.511451665311
98,71.37705091792748,59.32191310721272,81.72912087751519,0.33246103113481784,0.8979184640058061,12.624083764893019,4,46.14980416048492,86.14980416048492
99,51.27095633720476,88.97922367833766,89.8957079807947,0.21081592489534962,1.1103099093617408,14.217126175259164,1,50.16220286841947,60.16220286841947
100,55.39457134966522,67.5062629583365,69.79852363312274,0.7636576304223988,0.8334226889852894,10.399225325637513,9,41.49993115397538,131.49993115397538
101,51.57145928433671,52.89213382816982,95.75450342035217,0.32041312796677734,1.5576503912579012,14.49078514134876,6,44.2030484970539,104.2030484970539
102,81.82052056318902,98.45513150704056,76.65144336230699,1.1728996545791008,1.3116780281619471,15.776130806371338,8,55.86980056014462,135.86980056014463
103,65.71779905381634,94.18929424817128,57.8977411417674,1.3889132630031267,1.4577742432736265,15.709070537521448,4,47.98901929937976,87.98901929937976
104,75.42853455823514,96.38761415976064,84.79495590844013,0.7642272645213866,1.0095766230755956,13.324266921743652,9,55.142120613050594,145.1421206130506
105,95.37832369630465,99.74539113232177,89.66306752191272,0.5363251348020732,1.1551184353239394,13.155331806631356,2,60.73481165508463,80.73481165508463
106,62.464611457443745,58.69476246097437,65.83808385337633,0.7647243147085927,1.59658936982327,11.066236189365979,9,40.483231042715495,130.4832310427155
107,70.51914615178148,69.81210094513294,92.85896284993765,1.1404821632050013,1.9583632683564798,13.667983206462683,5,50.42855240815308,100.42855240815308
108,87.77755692715243,87.91192378520456,95.30716273828833,0.21177041005448227,0.8605001283226511,10.994946688729646,6,57.390585642910246,117.39058564291025
109,61.43990827458112,84.8010309026896,63.84522436889045,0.9662901863301063,1.8684611850263193,17.665959447120514,3,47.033545406232754,77.03354540623275
110,53.84899549143965,57.69479531699275,99.1760736357611,0.9972791903535929,1.4922574415734502,19.66274297748186,4,47.79384211889055,87.79384211889055
111,64.4875726456884,90.79165624953089,57.03557640243792,1.0289947209647161,1.4767034801067485,19.70074456666707,6,48.12261460942441,108.1226146094244
112,58.06106436270022,61.22202859183304,60.1007834201245,0.5146287039751404,1.4003342422493126,18.65071099375394,7,41.28049227843529,111.28049227843529
113,96.48488261712865,61.19088074113115,59.21124196190131,1.1282685403915649,0.8832729030850202,16.00792149339619,1,47.97862336770343,57.97862336770343
114,90.40601897822086,76.84872114467068,94.69948550039352,0.31880893223130935,0.9078522220833929,17.0086569724388,7,57.37077610095719,127.37077610095719
115,81.67018782552117,79.64699674208515,82.7146276162481,0.45905143740684107,1.5210944067909034,12.85205802680414,1,52.46396526039235,62.46396526039235
116,93.57302950938589,79.00431039189056,57.60521416111364,1.3407110606508266,1.20915028572267,16.307704201726207,5,50.67383593835852,100.67383593835852
117,90.18360384495573,54.574341869887746,72.01617091841744,1.1603400959445362,1.9007216798932167,14.556495494398774,6,47.415665797388044,107.41566579738804
118,59.32850294430179,93.87304313151901,80.76490125349011,0.21786922021474883,1.2879086448313668,14.820173397769326,2,51.08876369868837,71.08876369868837
119,94.62794992449889,63.2800021294353,54.173204249469165,0.5228891384807404,0.9719377504431693,17.57776560375158,9,47.54007825291376,137.54007825291376
120,76.96711209578254,56.47574606414021,94.12081842036693,0.478728427891114,1.6576626002024433,12.819183555972517,6,49.14485128004034,109.14485128004034
121,90.37200775820313,94.43740399344887,90.18017677207675,0.5520482264480644,1.1520241057292118,13.180396116945198,7,58.781629306611585,128.7816293066116
122,94.80456499617466,97.78257491148767,75.26033867883191,0.5218277013638524,1.430564368827072,19.246417911286365,8,59.148181883665664,139.14818188366567
123,65.90017374859319,93.10638086327253,98.35633076295852,0.28128418446569947,1.6373993426062041,10.562242948509722,1,54.44938160681058,64.44938160681059
124,55.50259622638384,90.4758037362439,70.88804896375498,0.7966226715758664,1.8803169334424845,14.856342984133404,8,47.56249872001473,127.56249872001473
125,61.39675812709709,82.7620990319511,99.20551595182489,1.1525535172220147,1.7506294337620112,19.128008004078616,4,54.1209587282998,94.1209587282998
126,71.35538943131282,77.54286853045696,83.39599994018135,0.9887512421326674,1.611633281447269,16.10363007818157,8,51.02990215148671,131.0299021514867
127,90.90073829612466,54.34933799557051,81.73356366269707,1.0747331691775037,1.6155598188741722,15.46407074212132,6,49.766919914709675,109.76691991470967
128,93.03652916281717,70.42266065353493,58.29774476478925,0.3054939320971109,1.935109572838504,12.497441792293552,9,47.87655910342278,137.87655910342278
129,50.34760652655954,68.6344258506157,94.0963879152322,1.4369379232298234,1.1549889169958432,13.432754890644482,4,46.386317841652264,86.38631784165227
130,75.53736512887829,62.98768918801631,71.37448439603077,1.2900393839959323,0.8013345130354249,18.52048415804693,2,47.32691560029602,67.32691560029602
131,70.87055015743894,86.17100568442925,58.111670289123964,1.2466174140443615,1.1263454712778385,15.592181317684581,2,47.471003332971584,67.47100333297158
132,61.105390523536514,74.79378675393855,50.630375998787954,1.2698789465542977,1.0614696555520928,15.147421937567799,5,41.6170023763123,91.6170023763123
133,55.99326836668414,54.0523107953824,77.98778418191912,1.4125236605725897,1.594201502136798,10.99579713540029,9,40.60473929314628,130.60473929314628
134,66.8807585701814,61.009160097490565,76.36998110613382,0.9075301559478071,1.560453919718635,10.160281564551232,3,43.65326601655989,73.65326601655988
135,97.14548519562595,84.16293818297979,85.96768111845793,0.46036662322791366,1.5121536592456686,19.63685188687049,8,59.14902443722653,139.14902443722653
136,66.16014660103777,53.80654297451501,94.51290265089011,1.0018186902083035,0.8194921318513445,13.769861672868416,4,46.84474586494315,86.84474586494315
137,75.9395310871683,92.56034570243844,53.97032923215148,1.1657459417683207,1.674533665340777,16.032130620995044,6,49.01965242993925,109.01965242993924
138,85.15094794475888,74.75732635069872,86.57482451701811,1.159292611360233,1.1882364949825899,10.79715073187285,6,52.30101207142271,112.30101207142272
139,68.1814801189647,74.0293288663324,59.37059720487911,0.8778837314169441,1.5980671868079575,16.831142857230468,3,45.11802900338189,75.11802900338189
140,98.58910413604804,79.62038923297588,92.9088526578582,0.28899633513365147,1.467894114202584,19.325667087059607,5,59.845680286560686,109.84568028656068
141,98.12236474710556,91.23404829625746,90.95317569308281,0.6824468199591662,1.2112771105134885,15.756652529974197,3,60.59954111323417,90.59954111323417
142,62.58911479126821,67.39046039510966,77.03968774927722,1.3969965910023645,0.9614915205249294,11.261153223754105,1,44.54634974310452,54.54634974310452
143,74.86242529461927,83.90080762795318,85.51213993116558,0.9597835826846539,0.9133026771925772,15.817215274734767,7,53.412930527180315,123.41293052718032
144,65.04391549083849,78.28659819978955,65.71750565918742,0.8998315262324275,1.7978219997346683,17.663472131046525,4,46.83888015668035,86.83888015668035
145,64.24202471887338,63.35141350847107,73.55839494664073,0.5495095686968516,1.9020770504978697,14.064165365740187,7,44.20445758259962,114.20445758259962
146,51.84434736772664,93.9314993177579,91.08184488552358,0.6789835958915527,1.5797456561171597,18.79837747941468,3,52.78517863282516,82.78517863282516
147,80.47821669899484,89.8713010803464,72.96325985866069,1.36394991589912,0.9241209378325801,16.486829533573644,5,53.37979730229931,103.37979730229931
148,75.13395116144308,82.92259173292128,67.88991326627209,1.0664019617848866,1.2824326602658889,18.992489182892026,5,50.65215452478982,100.65215452478982
149,52.57393756249947,92.52908645471209,74.710622362515,1.2236031347780327,1.6747270401261887,16.235053112473373,2,48.5434121921969,68.5434121921969
150,63.93232321183057,93.36471004799012,91.41246262186093,0.7906490499879517,1.7357850608120817,11.312879720048242,2,52.88311968127079,72.88311968127078
151,95.41329429833269,85.41814883575174,66.76040236854364,1.0193213852930054,0.9418623467493064,13.09691711105189,4,53.25132586063695,93.25132586063695
152,61.978094533348624,91.85066641818361,58.68807965678719,0.5228986913661697,0.8000368626144589,12.01794948252457,4,45.976459411023185,85.97645941102319
153,57.24474360456115,84.87357308346418,85.60070101653903,1.1170990793685323,1.654564455056726,19.088264977168624,4,50.99311668062093,90.99311668062093
154,74.47263801387815,84.00703858801502,91.2989106354041,0.7558817338143384,1.2279154111834467,17.604000672874825,6,55.03853793482213,115.03853793482213
155,99.28252270553003,80.93056891075922,55.031873926176665,0.7753091692591694,1.1053775979419123,16.76398368910006,2,51.8901195385031,71.8901195385031
156,62.10276357557502,87.63583197788206,61.993705637797234,1.044119021949946,0.8154769637474306,13.009663196316216,6,46.06339959857599,106.06339959857598
157,83.60677737029393,57.93025526465368,57.09859948804969,1.4171648079096046,1.4483592881137997,11.840447720502135,7,42.99270833114776,112.99270833114775
158,88.08098076643589,94.04353795994642,67.39707057910833,0.28320825059120724,1.8213808825111781,17.56451087988912,3,54.96321221175464,84.96321221175464
159,61.881877199619986,93.5921763872616,72.51754894527063,1.2721662085511098,1.9491579755271056,14.741579458790797,8,49.69866192565987,129.69866192565988
160,86.41081743059297,51.462364151727954,87.44131684816531,0.5800980435358511,1.4788939407359472,12.257895521506292,2,48.53436914412196,68.53436914412197
161,68.38915663596266,91.29083752823814,82.5573792440837,0.7770952908582911,1.417353593287873,16.16621978165275,8,53.07789572773811,133.0778957277381
162,81.61529152967897,56.44349337367226,81.04642837392156,0.22848732740751165,0.9020676625870894,10.40333852138452,5,46.82898871287046,96.82898871287045
163,81.67648553804473,66.7559427129571,67.61874733048272,0.5913599011846069,1.4586473618511198,13.261702541282535,2,46.9837451523781,66.9837451523781
164,76.78873420373793,87.1754128145804,92.072377654238,0.8534206154191697,1.2559748947584737,14.685569945911347,7,55.402036367266916,125.40203636726692
165,54.51448850272041,58.03799480241541,73.56435836990823,0.27302890055167073,1.5285623370602923,11.479583341094058,2,40.487084213575834,60.487084213575834
166,91.7651247794619,90.8983512059531,98.95524690075773,0.8384244481981147,1.266471617451856,19.846544775908395,6,62.06721840344208,122.06721840344207
167,66.0390032485868,91.6067088978871,81.70710691478683,1.4052438175159556,1.08835894814044,12.090973645896142,3,51.24849562945535,81.24849562945535
168,59.32592551999271,75.37338668804182,56.313237078225136,0.3370111835401468,0.9139583302740518,11.303531300432656,9,41.46847229600031,131.4684722960003
169,52.0387570777382,50.31929358584168,83.80887810377169,1.1937729464981557,1.1779021335066748,12.035348738868965,3,40.606822867130525,70.60682286713052
170,79.5446471594121,64.35190665874563,66.25520077158495,0.7325723693887904,0.9159738011453028,17.690611331597243,3,47.1726797003743,77.1726797003743
171,83.87821809211411,80.84634591878711,84.31635983430488,1.0517258288816396,1.0122763409887807,14.255056592718429,5,53.8783015298697,103.8783015298697
172,50.829391446392805,99.05930890137117,53.48205740812028,0.5383075773807982,1.9848033902954552,15.65415939752538,7,45.11808827366684,115.11808827366684
173,75.60465291496405,81.59067635083342,58.744071858797966,0.40733994130376583,1.3329242682879423,10.210091569863607,8,46.076881274919,126.076881274919
174,61.3247887598969,62.99017905320799,92.78686294528931,0.40860139855259436,1.43824611980602,10.344313085733145,7,46.33897532556292,116.33897532556293
175,82.25863952047249,81.70028515498056,61.358977851175744,0.29163952933608805,1.8483422344846585,14.458255498270162,9,49.18705897842473,139.18705897842472
176,58.718321450249576,76.99926898579278,91.852056262147,0.441340716371616,1.9946826805888254,18.166552432016235,5,50.7202927295467,100.7202927295467
177,84.5468869051233,88.99226975755718,63.96380442272052,1.0634852004856588,1.4992573392136177,18.852388787075654,3,52.90003459923298,82.90003459923298
178,69.33676731502686,55.34903194134792,82.14409550293539,1.3461977953965605,1.774968585253006,10.867065675956402,6,44.313982016584,104.31398201658399
179,96.83649943683673,88.05139512510141,84.70752867549155,1.2583633912685104,1.1923292292040104,15.383631021010228,5,58.289104691741755,108.28910469174176
180,56.87604720729966,77.06332893380551,75.63273765725265,1.0906746028368293,1.1668927489367493,19.132296862792707,4,47.42835508333202,87.42835508333202
181,67.05331755251292,98.14960019294973,65.26553383483656,0.3435614224344335,1.2832444651934722,13.879727543978863,2,50.0949279904907,70.0949279904907
182,55.67367606202946,67.0936083019343,60.632218818554804,0.5759436801847349,1.607008715208379,18.295658314283685,7,41.95030289124951,111.9503028912495
183,96.23468091392814,81.6310946566974,51.659467728121314,0.6027489379192097,1.6186300271061187,11.336956543994361,5,49.083997726445155,99.08399772644515
184,93.86696766904905,96.60140527550087,65.1973200620362,0.5249440303169076,1.178287321579341,19.353944896677987,4,56.768998935131,96.76899893513101
185,62.89708138575778,55.12548639953396,82.65813952656416,0.8695073576226402,0.9598519089639544,17.514233175313027,8,45.207475488306436,125.20747548830644
186,82.99920230170895,96.86142436182256,96.91524092242413,0.8962199593435745,1.5588755077586103,19.413343927869015,9,60.93366714884162,150.9336671488416
187,90.8611100100608,84.39428611504067,93.5602241131526,0.6639517677224434,0.9539910346265175,16.766172335525063,9,58.631181468073436,148.63118146807344
188,77.76004057997312,53.39185295525859,88.30323882676512,0.6599259063573668,1.494191009875196,13.634039319994269,3,47.76582657677439,77.76582657677439
189,76.48252891780032,65.04817834734081,89.42236716266493,1.2771222772779058,1.6321065536675707,19.381811725247225,3,51.71423552004083,81.71423552004083
190,62.092614545022585,85.40860443226407,83.24924517379976,1.2260807028155913,1.6407337956733419,12.755667763091784,5,49.69011170929593,99.69011170929593
191,54.65513839029496,53.36753007343859,63.01434287830015,0.6001345811849694,1.704166532791516,13.321725220617324,5,37.973489723194284,87.97348972319429
192,94.86078789766634,79.10852300881366,95.3597515352915,1.387924977035237,1.8474313058787974,17.008084180017402,2,58.64470211406812,78.64470211406811
193,95.02090285816652,67.29415284764784,83.53661559529169,1.4386595221032579,1.3999507903577462,17.65316299525386,1,54.18242212755126,64.18242212755126
194,81.65507286366339,81.04577588837385,78.02203154902199,0.6247653046390531,1.6762990274354854,19.294034838491537,8,53.70268007855186,133.70268007855185
195,66.95148955243504,52.28710169062564,55.54947346067405,0.6607524334309713,1.543007282439004,12.048024090562095,3,38.35164419632857,68.35164419632858
196,67.46047873063304,93.57684030761882,72.35277719032126,0.8573243994485464,1.0239679277572191,17.97998035219224,1,51.883884118651714,61.883884118651714
197,86.29778394351197,98.67444845886985,73.01791356009632,1.4234570562937756,0.8308275738432899,17.385460533969635,1,56.588238889672816,66.58823888967282
198,94.85551299762886,98.44389276428458,93.2281804761335,1.339215263085005,1.1414496628123205,10.637945562535979,2,60.248834423780465,80.24883442378047
199,94.35432121325587,87.48259158714623,77.33241100938943,0.33333835135866674,1.3316404476051433,13.87223141210207,6,55.829036305692554,115.82903630569255
